timestamp,agent_id,agent_type,total_actions,compliant_actions,violations,blocked_actions,warnings_received,compliance_rate,average_response_time
2025-06-22T19:18:06.196728,mixed_agent_02,mixed_behavior,140,140,0,0,0,1.0,0.0064093913896228075
2025-06-22T19:18:06.196728,mixed_agent_03,mixed_behavior,140,140,0,0,0,1.0,0.006166514128552637
2025-06-22T19:18:06.196728,mixed_agent_04,mixed_behavior,140,140,0,0,0,1.0,0.007128943752139488
2025-06-22T19:18:06.196728,mixed_agent_05,mixed_behavior,140,140,0,0,0,1.0,0.006602892247807513
2025-06-22T19:18:06.196728,mixed_agent_06,mixed_behavior,140,140,0,0,0,1.0,0.006609972685681543
2025-06-22T19:18:06.196728,mixed_agent_07,mixed_behavior,140,140,0,0,0,1.0,0.006445591135805612
2025-06-22T19:18:06.196728,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.0054909460981127246
2025-06-22T19:18:06.196728,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.0047161394441631475
2025-06-22T19:18:06.196728,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.0044905971473371475
2025-06-22T19:18:16.199459,compliant_agent_01,compliant,150,150,0,0,0,1.0,0.0058690693687362926
2025-06-22T19:18:16.199459,compliant_agent_02,compliant,150,150,0,0,0,1.0,0.005055040220089529
2025-06-22T19:18:16.199459,compliant_agent_03,compliant,150,150,0,0,0,1.0,0.006677203004146335
2025-06-22T19:18:16.199459,noncompliant_agent_01,non_compliant,150,150,0,0,0,1.0,0.007846448112563834
2025-06-22T19:18:16.199459,noncompliant_agent_02,non_compliant,150,150,0,0,0,1.0,0.007951291296569216
2025-06-22T19:18:16.199459,mixed_agent_01,mixed_behavior,150,150,0,0,0,1.0,0.0063109001844032266
2025-06-22T19:18:16.199459,mixed_agent_02,mixed_behavior,150,150,0,0,0,1.0,0.006370698890812769
2025-06-22T19:18:16.199459,mixed_agent_03,mixed_behavior,150,150,0,0,0,1.0,0.006097649419030478
2025-06-22T19:18:16.199459,mixed_agent_04,mixed_behavior,150,150,0,0,0,1.0,0.007109396481434768
2025-06-22T19:18:16.199459,mixed_agent_05,mixed_behavior,150,150,0,0,0,1.0,0.006516569080542885
2025-06-22T19:18:16.199459,mixed_agent_06,mixed_behavior,150,150,0,0,0,1.0,0.0065236907464721276
2025-06-22T19:18:16.199459,mixed_agent_07,mixed_behavior,150,150,0,0,0,1.0,0.006366238641580474
2025-06-22T19:18:16.199459,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005484248462476228
2025-06-22T19:18:16.199459,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004645633070092452
2025-06-22T19:18:16.199459,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.0045084780768344275
2025-06-22T19:18:26.201594,compliant_agent_01,compliant,160,160,0,0,0,1.0,0.005846724703304493
2025-06-22T19:18:26.201594,compliant_agent_02,compliant,160,160,0,0,0,1.0,0.005072022524206809
2025-06-22T19:18:26.201594,compliant_agent_03,compliant,160,160,0,0,0,1.0,0.00659003955924251
2025-06-22T19:18:26.201594,noncompliant_agent_01,non_compliant,160,160,0,0,0,1.0,0.007891055579497435
2025-06-22T19:18:26.201594,noncompliant_agent_02,non_compliant,160,160,0,0,0,1.0,0.007976962027148666
2025-06-22T19:18:26.201594,mixed_agent_01,mixed_behavior,160,160,0,0,0,1.0,0.006235560895497925
2025-06-22T19:18:26.201594,mixed_agent_02,mixed_behavior,160,160,0,0,0,1.0,0.006318138395885812
2025-06-22T19:18:26.201594,mixed_agent_03,mixed_behavior,160,160,0,0,0,1.0,0.006027500206064955
2025-06-22T19:18:26.201594,mixed_agent_04,mixed_behavior,160,160,0,0,0,1.0,0.007054853290783653
2025-06-22T19:18:26.201594,mixed_agent_05,mixed_behavior,160,160,0,0,0,1.0,0.00650386201258389
2025-06-22T19:18:26.201594,mixed_agent_06,mixed_behavior,160,160,0,0,0,1.0,0.006365570323860905
2025-06-22T19:18:26.201594,mixed_agent_07,mixed_behavior,160,160,0,0,0,1.0,0.006318234951696663
2025-06-22T19:18:26.201594,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005403420071542999
2025-06-22T19:18:26.201594,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004651128509898244
2025-06-22T19:18:26.201594,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004484881589442123
2025-06-22T19:18:36.204056,compliant_agent_01,compliant,170,170,0,0,0,1.0,0.005786840517150342
2025-06-22T19:18:36.204056,compliant_agent_02,compliant,170,170,0,0,0,1.0,0.005031587790883531
2025-06-22T19:18:36.204056,compliant_agent_03,compliant,170,170,0,0,0,1.0,0.006569983322949004
2025-06-22T19:18:36.204056,noncompliant_agent_01,non_compliant,170,170,0,0,0,1.0,0.007928945451887472
2025-06-22T19:18:36.204056,noncompliant_agent_02,non_compliant,170,170,0,0,0,1.0,0.007916738560472416
2025-06-22T19:18:36.204056,mixed_agent_01,mixed_behavior,170,170,0,0,0,1.0,0.006173784781760834
2025-06-22T19:18:36.204056,mixed_agent_02,mixed_behavior,170,170,0,0,0,1.0,0.006255643458660047
